Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,HouseAge,RoomDensity,SaleYear,SaleMonth
fitzroy north,171 scotchmer st,4,h,1870000.0,s,jellis,,3.6,3068.0,4.0,3.0,1.0,248.0,173.0,1890.0,moreland,-37.7833,144.98521000000005,northern metropolitan,6244.0,135.0,0.01606425702811245,,
fitzroy north,211 scotchmer st,4,h,1620000.0,s,nelson,,3.6,3068.0,4.0,1.0,1.0,241.0,200.0,1970.0,moreland,-37.78346,144.98685,northern metropolitan,6244.0,55.0,0.01652892561983471,,
footscray,39 moore st,3,h,755000.0,pi,hockingstuart,,5.1,3011.0,3.0,1.0,2.0,334.0,110.0,1920.0,moreland,-37.7977,144.90398000000005,western metropolitan,7570.0,105.0,0.008955223880597015,,
footscray,141 summerhill rd,3,h,750000.0,pi,hockingstuart,,5.1,3011.0,3.0,1.0,2.0,232.0,126.0,1970.0,moreland,-37.797,144.88173,western metropolitan,7570.0,55.0,0.012875536480686695,,
forest hill,39 barter cr,4,h,1078000.0,sp,buxton,,15.4,3131.0,4.0,1.0,1.0,611.0,119.0,1960.0,moreland,-37.83945,145.16683999999995,eastern metropolitan,4385.0,65.0,0.006535947712418301,,
forest hill,9 jackson st,3,h,1197000.0,s,ray,,15.4,3131.0,3.0,2.0,2.0,651.0,126.0,1960.0,moreland,-37.83455,145.16173999999995,eastern metropolitan,4385.0,65.0,0.004601226993865031,,
forest hill,6 tonmar ct,4,h,1000000.0,pi,ray,,15.4,3131.0,4.0,2.0,2.0,624.0,126.0,1970.0,moreland,-37.84389,145.17345,eastern metropolitan,4385.0,55.0,0.0064,,
forest hill,16 wickham av,6,h,1065000.0,s,hockingstuart,,15.4,3131.0,6.0,1.0,1.0,704.0,140.0,1950.0,moreland,-37.83161,145.17555,eastern metropolitan,4385.0,75.0,0.00851063829787234,,
frankston,4 sassafras dr,3,h,515000.0,sp,o'brien,,38.0,3199.0,3.0,1.0,4.0,602.0,126.0,1970.0,moreland,-38.14374,145.16976,south-eastern metropolitan,17055.0,55.0,0.004975124378109453,,
frankston north,7 huon ct,3,h,493000.0,s,barry,,36.9,3200.0,3.0,1.0,1.0,657.0,91.0,1975.0,moreland,-38.12023,145.15188,eastern victoria,2500.0,50.0,0.004559270516717325,,
frankston south,3 diosma ct,3,h,1155000.0,s,hockingstuart,,38.0,3199.0,3.0,2.0,2.0,2405.0,242.0,1980.0,moreland,-38.16457,145.12421,south-eastern metropolitan,7566.0,45.0,0.0012468827930174563,,
frankston south,23 fenton cr,4,h,980000.0,s,hockingstuart,,38.0,3199.0,4.0,2.0,2.0,937.0,191.0,1960.0,moreland,-38.15845,145.11141,south-eastern metropolitan,7566.0,65.0,0.0042643923240938165,,
frankston south,8 fulham cl,3,h,750000.0,s,barry,,38.0,3199.0,3.0,1.0,2.0,698.0,126.0,1970.0,moreland,-38.16624,145.13297,south-eastern metropolitan,7566.0,55.0,0.004291845493562232,,
gladstone park,9 banks pl,3,h,742000.0,s,barry,,12.9,3043.0,3.0,2.0,2.0,375.0,126.0,1975.0,moreland,-37.68415,144.8999,western metropolitan,3285.0,50.0,0.007978723404255319,,
glen iris,10 madeline st,5,h,1700000.0,vb,tim,,7.3,3146.0,5.0,3.0,2.0,630.0,126.0,1970.0,moreland,-37.85718,145.08658,southern metropolitan,10412.0,55.0,0.00792393026941363,,
glen iris,6 viva st,4,h,2690000.0,pi,marshall,,7.3,3146.0,4.0,2.0,2.0,647.0,0.0,1910.0,moreland,-37.86133,145.04166999999995,southern metropolitan,10412.0,115.0,0.006172839506172839,,
glen iris,33 welfare pde,3,h,1688000.0,s,purplebricks,,7.3,3146.0,3.0,1.0,2.0,717.0,126.0,1970.0,moreland,-37.85918,145.083,southern metropolitan,10412.0,55.0,0.004178272980501393,,
glenroy,80 paget av,2,h,725000.0,s,stockdale,,11.2,3046.0,2.0,1.0,2.0,590.0,126.0,1970.0,moreland,-37.69927,144.9256,northern metropolitan,8870.0,55.0,0.00338409475465313,,
gowanbrae,24 duranta dr,4,t,655000.0,s,nelson,,12.9,3043.0,4.0,3.0,2.0,170.0,215.0,2017.0,moreland,-37.70128,144.90187,western metropolitan,1071.0,8.0,0.023391812865497075,,
greensborough,53 greenhill rd,4,h,950000.0,s,hockingstuart,,16.1,3088.0,4.0,2.0,3.0,795.0,126.0,1970.0,moreland,-37.69594,145.11733999999996,northern metropolitan,8524.0,55.0,0.005025125628140704,,
greensborough,2/5 mcdowell st,2,u,540000.0,s,darren,,16.1,3088.0,2.0,1.0,1.0,208.0,126.0,1995.0,moreland,-37.70791,145.09575,northern metropolitan,8524.0,30.0,0.009569377990430622,,
greensborough,1 ruby la,3,h,600000.0,pi,darren,,16.1,3088.0,3.0,2.0,1.0,152.0,126.0,1970.0,moreland,-37.68587,145.11508999999995,northern metropolitan,8524.0,55.0,0.0196078431372549,,
greensborough,9 tangari ct,3,h,842000.0,s,parkes,,16.1,3088.0,3.0,2.0,2.0,873.0,126.0,1985.0,moreland,-37.69324,145.1023,northern metropolitan,8524.0,40.0,0.003432494279176201,,
greensborough,2/18 vermont pde,2,u,670000.0,s,darren,,16.1,3088.0,2.0,1.0,1.0,704.0,126.0,1957.0,moreland,-37.70674,145.09841,northern metropolitan,8524.0,68.0,0.0028368794326241137,,
hampton,43 service st,4,h,2086000.0,sp,marshall,,13.8,3188.0,4.0,2.0,2.0,581.0,126.0,1970.0,moreland,-37.94003,145.00778,southern metropolitan,5454.0,55.0,0.006872852233676976,,
hampton east,3 besant st,3,h,1280000.0,sp,buxton,,13.8,3188.0,3.0,1.0,3.0,658.0,126.0,1970.0,moreland,-37.94259,145.03004,southern metropolitan,2356.0,55.0,0.004552352048558422,,
hampton east,3 sybil st,3,h,1335000.0,s,buxton,,13.8,3188.0,3.0,1.0,1.0,625.0,126.0,1970.0,moreland,-37.94027,145.03593,southern metropolitan,2356.0,55.0,0.004792332268370607,,
hampton park,4 somerville rd,4,h,625000.0,s,rexhepi,,33.3,3976.0,4.0,1.0,2.0,640.0,136.0,1960.0,moreland,-38.02981,145.24826000000004,south-eastern metropolitan,8256.0,65.0,0.0062402496099844,,
hawthorn,42 college st,2,h,1350000.0,vb,jellis,,5.3,3122.0,2.0,1.0,0.0,208.0,126.0,1970.0,moreland,-37.81732,145.02508999999995,southern metropolitan,11308.0,55.0,0.009569377990430622,,
heidelberg west,81 ramu pde,3,h,520000.0,s,william,,8.8,3081.0,3.0,1.0,1.0,466.0,126.0,1970.0,moreland,-37.73629,145.04017,eastern metropolitan,2674.0,55.0,0.006423982869379015,,
highett,2/4 turner rd,2,u,680500.0,s,ray,,16.0,3190.0,2.0,1.0,1.0,158.0,126.0,2000.0,moreland,-37.95147,145.04904,southern metropolitan,4794.0,25.0,0.012578616352201259,,
hoppers crossing,26 abbotswood dr,4,h,602000.0,s,hockingstuart,,18.4,3029.0,4.0,2.0,2.0,603.0,150.0,1985.0,moreland,-37.84958,144.67154,western metropolitan,13830.0,40.0,0.006622516556291391,,
hoppers crossing,23 bayview cr,3,h,565000.0,s,barry,,18.4,3029.0,3.0,2.0,2.0,530.0,126.0,1970.0,moreland,-37.87199,144.7062,western metropolitan,13830.0,55.0,0.005649717514124294,,
hoppers crossing,80 judkins av,4,h,567000.0,pi,hockingstuart,,18.4,3029.0,4.0,2.0,3.0,632.0,180.0,1985.0,moreland,-37.86495,144.69718999999995,western metropolitan,13830.0,40.0,0.00631911532385466,,
hoppers crossing,3/14 moffatt cr,2,u,315000.0,s,triwest,,18.4,3029.0,2.0,1.0,1.0,150.0,126.0,1970.0,moreland,-37.87715,144.69863,western metropolitan,13830.0,55.0,0.013245033112582781,,
huntingdale,63 beauford st,4,h,1190000.0,sa,buxton,,12.3,3166.0,4.0,2.0,2.0,600.0,126.0,1970.0,moreland,-37.9089,145.11236,southern metropolitan,768.0,55.0,0.0066555740432612314,,
ivanhoe,197 banksia st,4,h,1200000.0,vb,barry,,7.8,3079.0,4.0,2.0,2.0,585.0,126.0,1950.0,moreland,-37.75722,145.04399999999995,eastern metropolitan,5549.0,75.0,0.006825938566552901,,
keilor,71 church st,4,h,1125000.0,pi,daniel,,14.5,3036.0,4.0,2.0,4.0,556.0,250.0,1978.0,moreland,-37.72026,144.83143,western metropolitan,2339.0,47.0,0.00718132854578097,,
keilor,16 kiewa cr,5,h,739000.0,s,daniel,,14.5,3036.0,5.0,2.0,2.0,295.0,126.0,1970.0,moreland,-37.71945,144.82418,western metropolitan,2339.0,55.0,0.016891891891891893,,
keilor downs,17 goodwood dr,3,h,683000.0,s,barry,,15.5,3038.0,3.0,2.0,2.0,664.0,126.0,1970.0,moreland,-37.72474,144.79545,western metropolitan,3656.0,55.0,0.004511278195488722,,
keilor downs,11 turfan cl,4,h,700000.0,pi,barry,,15.5,3038.0,4.0,2.0,2.0,726.0,223.0,1980.0,moreland,-37.72649000000001,144.80992,western metropolitan,3656.0,45.0,0.005502063273727648,,
keilor east,17 diorite ct,1,h,860000.0,sp,ace,,11.7,3033.0,1.0,1.0,2.0,472.0,126.0,1970.0,moreland,-37.74061,144.87462,western metropolitan,5629.0,55.0,0.0021141649048625794,,
keilor east,18 heatherlea cr,4,h,886000.0,s,nelson,,11.7,3033.0,4.0,2.0,4.0,5750.0,126.0,1970.0,moreland,-37.74800000000001,144.85098,western metropolitan,5629.0,55.0,0.0006955312119631368,,
keilor east,7 pumice ct,3,h,960000.0,pi,barry,,11.7,3033.0,3.0,2.0,2.0,404.0,175.0,2009.0,moreland,-37.73977,144.87734,western metropolitan,5629.0,16.0,0.007407407407407408,,
keilor east,148 rachelle rd,4,h,1160000.0,s,nelson,,11.7,3033.0,4.0,3.0,4.0,670.0,273.0,1970.0,moreland,-37.73492,144.87231,western metropolitan,5629.0,55.0,0.005961251862891207,,
keilor park,1 flinders st,3,h,821000.0,s,stockdale,,10.4,3042.0,3.0,1.0,2.0,581.0,126.0,1975.0,moreland,-37.72282,144.85681,western metropolitan,1119.0,50.0,0.005154639175257732,,
kew,135 brougham st,4,h,1800000.0,sp,nelson,,5.4,3101.0,4.0,2.0,2.0,191.0,126.0,1970.0,moreland,-37.80001,145.03125,southern metropolitan,10331.0,55.0,0.020833333333333332,,
kew,6 carson st,4,h,3300000.0,sp,jellis,,5.4,3101.0,4.0,3.0,2.0,741.0,281.0,1920.0,moreland,-37.81031,145.01955,southern metropolitan,10331.0,105.0,0.005390835579514825,,
kew,537 high st,3,h,1750000.0,vb,kay,,5.4,3101.0,3.0,2.0,2.0,431.0,232.0,2006.0,moreland,-37.80121,145.04581000000005,southern metropolitan,10331.0,19.0,0.006944444444444444,,
kew,5 regency gr,4,h,2045000.0,s,fletchers,,5.4,3101.0,4.0,3.0,2.0,523.0,126.0,1970.0,moreland,-37.80828,145.06027,southern metropolitan,10331.0,55.0,0.007633587786259542,,
kew,4 second av,3,h,2200000.0,s,jellis,,5.4,3101.0,3.0,2.0,4.0,650.0,126.0,1970.0,moreland,-37.80359,145.06002,southern metropolitan,10331.0,55.0,0.004608294930875576,,
keysborough,17 kotiko rd,3,h,930000.0,s,barry,,25.2,3173.0,3.0,2.0,2.0,443.0,201.0,2014.0,moreland,-38.00009,145.16959,south-eastern metropolitan,8459.0,11.0,0.006756756756756757,,
kilsyth,17 birkenhead dr,3,h,803000.0,s,max,,26.0,3137.0,3.0,1.0,2.0,862.0,0.0,1970.0,moreland,-37.79902,145.32092,eastern metropolitan,4654.0,55.0,0.0034762456546929316,,
kings park,3 ikara cl,3,h,560000.0,s,barry,,14.0,3021.0,3.0,1.0,1.0,565.0,147.0,1970.0,moreland,-37.73574,144.77898000000005,western metropolitan,2878.0,55.0,0.00530035335689046,,
kooyong,707 toorak rd,4,h,3080000.0,sp,jellis,,5.9,3144.0,4.0,2.0,3.0,620.0,339.0,1930.0,moreland,-37.84391,145.03376,southern metropolitan,394.0,95.0,0.00644122383252818,,
lalor,1 ashdown ct,3,h,671000.0,sp,ray,,16.3,3075.0,3.0,1.0,2.0,418.0,126.0,1970.0,moreland,-37.66349,145.03391000000005,northern metropolitan,8279.0,55.0,0.007159904534606206,,
lalor,25 bruce st,3,h,690000.0,sa,har,,16.3,3075.0,3.0,1.0,2.0,535.0,126.0,1970.0,moreland,-37.67324,145.03513,northern metropolitan,8279.0,55.0,0.005597014925373134,,
lalor,264 edgars rd,3,h,520000.0,sp,barry,,16.3,3075.0,3.0,1.0,1.0,540.0,126.0,1970.0,moreland,-37.67139,145.00269,northern metropolitan,8279.0,55.0,0.005545286506469501,,
lalor,183 kingsway dr,3,h,625000.0,s,har,,16.3,3075.0,3.0,1.0,2.0,542.0,133.0,1968.0,moreland,-37.66374,144.99871000000005,northern metropolitan,8279.0,57.0,0.0055248618784530384,,
langwarrin,83 pindara bvd,4,h,965000.0,pi,o'brien,,41.0,3910.0,4.0,2.0,6.0,869.0,264.0,2007.0,moreland,-38.14508,145.18787,eastern victoria,8743.0,18.0,0.004597701149425287,,
maidstone,3 wallace st,3,h,735000.0,s,biggin,,6.4,3012.0,3.0,1.0,1.0,167.0,110.0,2010.0,moreland,-37.78817,144.87873000000005,western metropolitan,3873.0,15.0,0.017857142857142856,,
malvern,7 northbrook av,4,h,860000.0,sp,abercromby's,,5.9,3144.0,4.0,2.0,3.0,633.0,126.0,1970.0,moreland,-37.85612,145.03273000000004,southern metropolitan,4675.0,55.0,0.006309148264984227,,
malvern east,2002 malvern rd,2,u,651000.0,sp,jellis,,8.4,3145.0,2.0,1.0,1.0,129.0,97.0,1940.0,moreland,-37.87798,145.06731000000005,southern metropolitan,8801.0,85.0,0.015384615384615385,,
mckinnon,55 mckinnon rd,4,h,1830000.0,s,mcgrath,,11.4,3204.0,4.0,2.0,1.0,567.0,126.0,1929.0,moreland,-37.90998,145.03082,southern metropolitan,2397.0,96.0,0.007042253521126761,,
mckinnon,36a windsor av,4,t,1655000.0,s,buxton,,11.4,3204.0,4.0,2.0,2.0,361.0,126.0,1970.0,moreland,-37.91406,145.04865,southern metropolitan,2397.0,55.0,0.011049723756906077,,
meadow heights,17 canadian ct,3,h,535000.0,sp,barry,,17.4,3048.0,3.0,1.0,4.0,572.0,105.0,1980.0,moreland,-37.65905,144.92347,northern metropolitan,4704.0,45.0,0.005235602094240838,,
melton,21d yuille st,5,h,710000.0,pi,ryder,,31.7,3337.0,5.0,2.0,2.0,1670.0,280.0,2000.0,moreland,-37.67813,144.59292,western victoria,3600.0,25.0,0.002992220227408737,,
melton south,1 fraser st,3,h,395000.0,s,ypa,,29.8,3338.0,3.0,1.0,1.0,649.0,105.0,1975.0,moreland,-37.69891,144.57645,western victoria,4718.0,50.0,0.004615384615384616,,
mentone,29 neville st,3,h,1002500.0,s,ray,,20.0,3194.0,3.0,1.0,2.0,560.0,126.0,1970.0,moreland,-37.97738,145.07168,south-eastern metropolitan,6162.0,55.0,0.0053475935828877,,
middle park,81 erskine st,3,h,2090000.0,s,chisholm,,3.0,3206.0,3.0,1.0,0.0,199.0,113.0,1900.0,moreland,-37.84804000000001,144.96066000000005,southern metropolitan,2019.0,125.0,0.015,,
mitcham,29 highland av,4,h,1185000.0,s,fletchers,,17.2,3132.0,4.0,3.0,2.0,649.0,126.0,1970.0,moreland,-37.81175,145.20501000000004,eastern metropolitan,6871.0,55.0,0.006153846153846154,,
mitcham,2/61 orient av,3,u,907800.0,s,noel,,17.2,3132.0,3.0,2.0,2.0,309.0,150.0,2005.0,moreland,-37.82653,145.20261000000005,eastern metropolitan,6871.0,20.0,0.00967741935483871,,
mitcham,37 purches st,3,h,1010000.0,s,noel,,17.2,3132.0,3.0,2.0,2.0,672.0,136.0,1970.0,moreland,-37.8236,145.20898,eastern metropolitan,6871.0,55.0,0.004457652303120356,,
monbulk,21 david st,4,h,720000.0,sp,fletchers,,34.1,3793.0,4.0,2.0,2.0,1611.0,126.0,1970.0,moreland,-37.87931,145.41288,eastern victoria,1424.0,55.0,0.0024813895781637717,,
moonee ponds,1/53 buckley st,2,u,435000.0,s,nelson,,6.2,3039.0,2.0,1.0,1.0,1475.0,66.0,1970.0,moreland,-37.75799,144.92354,western metropolitan,6232.0,55.0,0.0013550135501355014,,
moonee ponds,46 eglinton st,4,h,1525000.0,s,nelson,,6.2,3039.0,4.0,3.0,2.0,233.0,126.0,1970.0,moreland,-37.76884,144.91708,western metropolitan,6232.0,55.0,0.017094017094017096,,
moonee ponds,53 moore st,4,h,1305000.0,sp,biggin,,6.2,3039.0,4.0,1.0,1.0,449.0,129.0,1910.0,moreland,-37.77081,144.92074,western metropolitan,6232.0,115.0,0.008888888888888889,,
moorabbin,110 chapel rd,3,h,1072000.0,s,jellis,,14.3,3189.0,3.0,1.0,3.0,585.0,138.0,1950.0,moreland,-37.93557,145.04918999999995,southern metropolitan,2555.0,75.0,0.005119453924914676,,
moorabbin,7 walsh av,3,h,1290000.0,s,ray,,14.3,3189.0,3.0,1.0,1.0,580.0,0.0,1970.0,moreland,-37.94492,145.04938,southern metropolitan,2555.0,55.0,0.0051635111876075735,,
mooroolbark,11 western wy,3,h,760000.0,s,fletchers,,26.5,3138.0,3.0,1.0,2.0,864.0,126.0,1970.0,moreland,-37.76983,145.31687,eastern victoria,8280.0,55.0,0.003468208092485549,,
mordialloc,46 barkly st,4,h,1500000.0,s,buxton,,21.5,3195.0,4.0,3.0,2.0,557.0,178.0,1920.0,moreland,-38.00341,145.08773,south-eastern metropolitan,3650.0,105.0,0.007168458781362007,,
mount waverley,15 anthony dr,3,h,1028800.0,s,jellis,,14.2,3149.0,3.0,2.0,1.0,470.0,118.0,1960.0,moreland,-37.88751,145.13545,eastern metropolitan,13366.0,65.0,0.006369426751592357,,
mount waverley,17 huntingtower cr,6,h,1840000.0,s,jellis,,14.2,3149.0,6.0,2.0,2.0,554.0,368.0,1999.0,moreland,-37.87591,145.13958,eastern metropolitan,13366.0,26.0,0.010810810810810811,,
mount waverley,2/392 stephensons rd,3,t,1035000.0,sp,mcgrath,,14.2,3149.0,3.0,2.0,2.0,236.0,138.0,2006.0,moreland,-37.88678,145.12748,eastern metropolitan,13366.0,19.0,0.012658227848101266,,
mulgrave,2229 dandenong rd,3,h,940000.0,s,biggin,,18.8,3170.0,3.0,2.0,3.0,709.0,140.0,1958.0,moreland,-37.92811,145.14971,south-eastern metropolitan,7113.0,67.0,0.004225352112676056,,
niddrie,3 grandview rd,3,h,845000.0,sp,brad,,10.4,3042.0,3.0,1.0,1.0,345.0,111.0,1950.0,moreland,-37.73901,144.89154,western metropolitan,2291.0,75.0,0.008670520231213872,,
niddrie,44 shaw st,3,h,1305000.0,sp,frank,,10.4,3042.0,3.0,1.0,3.0,650.0,126.0,1970.0,moreland,-37.74009,144.88736,western metropolitan,2291.0,55.0,0.004608294930875576,,
north melbourne,9 erskine st,2,h,1080000.0,s,jellis,,1.8,3051.0,2.0,1.0,2.0,100.0,67.0,1890.0,moreland,-37.79524,144.94642,northern metropolitan,6821.0,135.0,0.019801980198019802,,
northcote,95 beavers rd,2,h,1118000.0,s,nelson,,5.3,3070.0,2.0,2.0,1.0,173.0,81.0,1910.0,moreland,-37.76623,144.99318,northern metropolitan,11364.0,115.0,0.011494252873563218,,
nunawading,3/39 lemon gr,2,u,710000.0,s,jellis,,15.4,3131.0,2.0,1.0,1.0,903.0,126.0,1985.0,moreland,-37.8064,145.18452,eastern metropolitan,4973.0,40.0,0.0022123893805309734,,
oak park,18 jessie st,2,h,1006000.0,s,stockdale,,11.2,3046.0,2.0,1.0,1.0,716.0,126.0,1970.0,moreland,-37.71589,144.92176,northern metropolitan,2651.0,55.0,0.002789400278940028,,
oakleigh,3 grant st,2,h,875000.0,pi,ray,,12.3,3166.0,2.0,1.0,0.0,419.0,76.0,1920.0,moreland,-37.89721,145.09792,southern metropolitan,3224.0,105.0,0.004761904761904762,,
oakleigh south,33 guest rd,2,h,985000.0,pi,woodards,,15.5,3167.0,2.0,2.0,0.0,600.0,126.0,1970.0,moreland,-37.91344,145.09347,south-eastern metropolitan,3692.0,55.0,0.0033277870216306157,,
ormond,57 holloway st,3,h,1510000.0,s,buxton,,11.4,3204.0,3.0,2.0,3.0,540.0,126.0,1970.0,moreland,-37.90216,145.05069,southern metropolitan,3578.0,55.0,0.005545286506469501,,
ormond,5 stewart st,4,h,1870000.0,pi,jellis,,11.4,3204.0,4.0,2.0,2.0,663.0,126.0,1995.0,moreland,-37.90617,145.02875,southern metropolitan,3578.0,30.0,0.006024096385542169,,
ormond,12 wallen rd,4,h,1700000.0,vb,marshall,,11.4,3204.0,4.0,2.0,1.0,555.0,126.0,1950.0,moreland,-37.90367,145.05253000000005,southern metropolitan,3578.0,75.0,0.007194244604316547,,
parkdale,14 robert st,3,h,1060000.0,s,barry,,21.5,3195.0,3.0,1.0,2.0,602.0,126.0,1970.0,moreland,-37.98656,145.08237,south-eastern metropolitan,5087.0,55.0,0.004975124378109453,,
parkdale,63 the corso,4,h,2475000.0,pi,buxton,,21.5,3195.0,4.0,3.0,3.0,665.0,450.0,2016.0,moreland,-37.99508,145.07544,south-eastern metropolitan,5087.0,9.0,0.006006006006006006,,
pascoe vale,1 ann st,4,h,1260000.0,s,eview,,8.5,3044.0,4.0,2.0,4.0,578.0,171.0,1920.0,moreland,-37.73058,144.9353,northern metropolitan,7485.0,105.0,0.0069084628670120895,,
point cook,21 stoneyfell rd,4,h,527000.0,sp,point,,14.7,3030.0,4.0,2.0,2.0,400.0,136.0,2011.0,moreland,-37.90858,144.77771,western metropolitan,15542.0,14.0,0.00997506234413965,,
port melbourne,44 garton st,4,t,2455000.0,sp,marshall,,3.5,3207.0,4.0,3.0,2.0,123.0,0.0,2010.0,moreland,-37.83349000000001,144.9484,southern metropolitan,8648.0,15.0,0.03225806451612903,,
port melbourne,201 stokes st,2,h,1515000.0,sp,marshall,,3.5,3207.0,2.0,2.0,2.0,197.0,126.0,1970.0,moreland,-37.83754,144.93954,southern metropolitan,8648.0,55.0,0.010101010101010102,,
prahran,69 greville st,4,h,2668000.0,s,biggin,,4.6,3181.0,4.0,2.0,2.0,383.0,126.0,1970.0,moreland,-37.84879,144.98882,southern metropolitan,7717.0,55.0,0.010416666666666666,,
prahran,17 packington pl,2,h,1365000.0,s,jellis,,4.6,3181.0,2.0,1.0,2.0,206.0,100.0,1900.0,moreland,-37.85569,145.00522,southern metropolitan,7717.0,125.0,0.00966183574879227,,
preston,61 dundas st,3,h,910000.0,sp,nelson,,8.4,3072.0,3.0,1.0,2.0,276.0,96.0,1965.0,moreland,-37.75277,145.00734,northern metropolitan,14577.0,60.0,0.010830324909747292,,
reservoir,1e black st,3,t,640000.0,pi,ray,,12.0,3073.0,3.0,1.0,1.0,224.0,128.0,2008.0,moreland,-37.71289,145.01967,northern metropolitan,21650.0,17.0,0.013333333333333334,,
reservoir,1 don st,4,h,1112000.0,s,rw,,12.0,3073.0,4.0,2.0,10.0,1002.0,170.0,1985.0,moreland,-37.70671,145.03086000000005,northern metropolitan,21650.0,40.0,0.003988035892323031,,
reservoir,28 manoel av,4,h,852000.0,s,stockdale,,12.0,3073.0,4.0,3.0,2.0,527.0,240.0,1980.0,moreland,-37.69968,145.03426000000005,northern metropolitan,21650.0,45.0,0.007575757575757576,,
reservoir,4 newton st,3,h,800000.0,pi,ray,,12.0,3073.0,3.0,1.0,2.0,585.0,90.0,1960.0,moreland,-37.73173,145.02884,northern metropolitan,21650.0,65.0,0.005119453924914676,,
reservoir,92 pine st,2,u,625500.0,s,rw,,12.0,3073.0,2.0,1.0,2.0,343.0,111.0,1960.0,moreland,-37.71626,144.99866,northern metropolitan,21650.0,65.0,0.005813953488372093,,
richmond,170 coppin st,4,h,1800000.0,s,biggin,,2.4,3121.0,4.0,1.0,4.0,418.0,126.0,1970.0,moreland,-37.82368,145.00271,northern metropolitan,14949.0,55.0,0.00954653937947494,,
ringwood,115 loughnan rd,3,h,700000.0,s,ray,,19.9,3134.0,3.0,2.0,2.0,605.0,126.0,1977.0,moreland,-37.8101,145.21697,eastern metropolitan,7785.0,48.0,0.0049504950495049506,,
ringwood east,14 everard rd,2,h,937000.0,s,carter,,21.3,3135.0,2.0,2.0,2.0,736.0,116.0,1960.0,moreland,-37.80401,145.25225,eastern metropolitan,4407.0,65.0,0.0027137042062415195,,
rosanna,179 beverley rd,3,h,1224000.0,s,nelson,,8.9,3084.0,3.0,1.0,2.0,609.0,124.0,1960.0,moreland,-37.74351,145.07965,eastern metropolitan,3540.0,65.0,0.004918032786885246,,
rosanna,30 phillips cr,4,h,1426000.0,s,nelson,,8.9,3084.0,4.0,2.0,4.0,621.0,126.0,1980.0,moreland,-37.73543,145.07003999999995,eastern metropolitan,3540.0,45.0,0.006430868167202572,,
roxburgh park,4 gellion pl,4,h,621000.0,s,ypa,,20.6,3064.0,4.0,2.0,2.0,574.0,202.0,1997.0,moreland,-37.63499,144.93409,northern metropolitan,5833.0,28.0,0.006956521739130435,,
roxburgh park,8 kennedy pde,4,h,465000.0,s,ray,,20.6,3064.0,4.0,2.0,1.0,417.0,126.0,1999.0,moreland,-37.62273,144.92567,northern metropolitan,5833.0,26.0,0.009569377990430622,,
sandringham,221 bluff rd,4,h,1490000.0,s,buxton,,15.2,3191.0,4.0,2.0,2.0,503.0,168.0,1930.0,moreland,-37.95685,145.01977,southern metropolitan,4497.0,95.0,0.007936507936507936,,
scoresby,1 millgrove st,3,h,890000.0,s,ray,,22.2,3179.0,3.0,1.0,2.0,724.0,116.0,1980.0,moreland,-37.88953,145.22056,eastern metropolitan,2206.0,45.0,0.004137931034482759,,
seaford,137 east rd,3,h,512000.0,s,hockingstuart,,35.4,3198.0,3.0,1.0,1.0,576.0,105.0,1983.0,moreland,-38.10505,145.15328,south-eastern metropolitan,8077.0,42.0,0.005199306759098787,,
seddon,48 hamilton st,4,h,1502000.0,sp,sweeney,,5.1,3011.0,4.0,3.0,1.0,934.0,199.0,2014.0,moreland,-37.80898,144.88701,western metropolitan,2417.0,11.0,0.0042780748663101605,,
spotswood,20 watt st,3,h,965000.0,s,rt,,6.2,3015.0,3.0,1.0,2.0,478.0,126.0,1970.0,moreland,-37.82815,144.87395,western metropolitan,1223.0,55.0,0.006263048016701462,,
st albans,33 moonstone cct,4,h,537000.0,s,ypa,,14.0,3021.0,4.0,2.0,2.0,447.0,134.0,1996.0,moreland,-37.75405,144.82013999999995,western metropolitan,14042.0,29.0,0.008928571428571428,,
